#       time         integral Re         integral Im         integral Re         integral Im
#       r =            30.000000           30.000000           50.000000           50.000000
  28.1000000   -2.5946048691e-15    3.3951767391e-15    6.5688977932e-15    1.1369624608e-14
  28.2000000   -2.9325870559e-16   -1.1470088770e-15    1.8060329878e-14    9.6578913576e-15
  28.3000000   -3.5416009854e-15    3.1001699058e-15    2.0581765057e-14    4.9225111659e-15
  28.4000000    2.0330427329e-16    4.8546773989e-15    1.2918097005e-14   -1.4069784639e-15
  28.5000000    2.7584901254e-15    7.0327731520e-15    1.3896638120e-14    5.5446964604e-16
  28.6000000   -2.2215926093e-15    5.9077263518e-15    1.3147763105e-14   -4.9141701274e-16
  28.7000000   -6.6038674352e-15    4.1703806453e-15    5.7856842026e-15    1.5611806901e-15
  28.8000000   -3.1448046408e-15    4.3159405757e-15    2.3485976214e-15    4.0976161229e-15
  28.9000000   -3.5369396424e-15    2.4990027702e-15   -2.0527472935e-15    7.1605064917e-15
  29.0000000   -5.2285280016e-15    3.7835436851e-15    5.0899853883e-15    8.5643213986e-15
  29.1000000   -4.2196938957e-15    1.3887909812e-15    3.7264801559e-15    1.3489444940e-14
  29.2000000   -5.7839026949e-15    3.3220127418e-15    2.6446990752e-15    1.3579003867e-14
  29.3000000   -4.1056090051e-16    5.4404106811e-15   -4.7910921058e-15    6.6965923970e-15
  29.4000000   -5.9300181369e-15   -1.7145316142e-16    2.3973136218e-15    9.7062865265e-16
  29.5000000   -8.5339174128e-15    1.3865468496e-15    6.6497541716e-15    4.5573118440e-15
  29.6000000   -9.3619784485e-15   -2.1051197761e-15    7.0173908189e-15   -7.0029554780e-16
  29.7000000   -1.0916330130e-14   -3.6850112966e-15    5.3965584597e-15   -3.9905524817e-15
  29.8000000   -9.1097319463e-15   -5.3408393200e-15    4.5357666030e-15    5.6509949153e-16
  29.9000000   -1.0951554869e-14   -3.9524950320e-15   -2.9070815217e-15   -1.6706023446e-16
  30.0000000   -4.0069219103e-15   -3.7368483013e-16   -1.7273837852e-15    2.0253359939e-15
  30.1000000   -2.1909325822e-15    3.6869102372e-15   -8.2939342939e-15   -6.6686402899e-16
  30.2000000   -3.7393278094e-16    9.1096248994e-15   -4.3048649585e-15    5.6389974231e-15
  30.3000000    1.4283816609e-15    9.5393219591e-15   -7.5707239915e-15    7.0379433346e-15
  30.4000000   -2.4149561864e-15    7.4445977801e-15   -2.7415810575e-15    3.4429336039e-15
  30.5000000   -2.6933299393e-15    8.8174545476e-15   -2.7186319737e-15    7.5389285199e-16
  30.6000000   -1.3837918109e-15    4.8668131969e-15   -6.3967174032e-15    3.2297351802e-15
  30.7000000    6.7078833711e-15    3.4081876066e-15    7.7003318013e-16    5.5069921904e-15
  30.8000000    6.5798977897e-15    1.1332201922e-15    4.2931115890e-15    4.4991835601e-15
  30.9000000    1.3478279373e-15   -5.7508359366e-16    1.7763284393e-15   -6.4415190235e-16
  31.0000000   -1.6524442949e-15   -3.9913312568e-15    1.5995745319e-15    4.3473807572e-15
  31.1000000    5.1207343091e-15   -4.3130380354e-15   -4.2898521988e-15    1.1717739774e-15
  31.2000000    2.4808097955e-15   -1.1879400027e-15   -5.5933160766e-15    3.0441842457e-15
  31.3000000    5.3968263760e-15   -1.1060899493e-15   -8.9548605815e-15    7.2876447278e-16
  31.4000000    3.2159145929e-15    3.0610137539e-15   -1.1475119406e-14   -4.3417577215e-15
  31.5000000    1.0823291279e-15    5.0540177399e-15   -1.4091047607e-14   -5.6457468499e-15
  31.6000000   -1.2034654147e-15    4.3738369944e-15   -5.5994779000e-15   -3.8503778335e-15
  31.7000000    1.0426263139e-15    4.6169511248e-15    6.4050613785e-16   -6.6229096220e-16
  31.8000000    9.8252236050e-16    6.0090796024e-15    4.9559810814e-15   -1.8962359233e-15
  31.9000000   -3.6695086231e-16    4.5703552208e-15   -5.3353498316e-15   -3.4658817329e-17
  32.0000000   -4.1428666797e-15    2.9849890138e-15   -3.5256896479e-15    4.2950865810e-15
  32.1000000   -9.4762901966e-15    5.3031030382e-15    5.9299100213e-16    4.4241330208e-15
  32.2000000   -3.1472388695e-15    1.4247812102e-15    2.0145144536e-15    1.3520843885e-14
  32.3000000   -1.1184743532e-15    3.3151813495e-15    2.3816658630e-15    1.6703066293e-14
  32.4000000    5.0331120734e-15    3.6321198392e-15   -1.7731208681e-15    1.7071080085e-14
  32.5000000    8.2099777466e-15    2.7160830047e-15   -6.5818133005e-15    1.2498232025e-14
  32.6000000    4.5055346831e-15    1.2210385645e-15   -5.9024124653e-15    9.7469125706e-15
  32.7000000    8.1997783836e-15    4.9790851600e-16    3.3834166603e-16    5.7041069348e-15
  32.8000000    2.1412542359e-15   -2.6493387295e-15    5.9594245671e-15    7.8684641089e-15
  32.9000000    2.2340922664e-15   -1.1014912263e-15    1.1057900618e-15    4.1172225028e-15
  33.0000000   -3.6980310595e-15   -3.0520458669e-16   -4.7367799895e-15    8.2349385441e-15
  33.1000000   -3.0080898031e-15   -1.1759979946e-16   -4.0707154862e-15    9.7891315825e-15
  33.2000000   -6.8345604181e-15   -1.0895246466e-16    3.7671900544e-15    1.3888613512e-14
  33.3000000   -6.0471370169e-15   -1.8079700500e-16   -1.0478953466e-14    1.0429480663e-14
  33.4000000   -3.1730502416e-15   -2.8330081224e-15   -6.1462085774e-15    8.2823664555e-15
  33.5000000   -7.1574451716e-15   -3.1166328491e-15    6.3476215232e-16    3.1708662081e-15
  33.6000000   -7.1853409905e-15   -3.9476753673e-15    2.5371302281e-15    3.2125938490e-15
  33.7000000   -8.8159525316e-16   -1.2899094428e-15   -3.3137152274e-15   -3.9065403152e-15
  33.8000000   -5.8122425895e-15   -9.4599923472e-16    2.0391710482e-15    9.9736807258e-16
  33.9000000   -4.8697209042e-15    1.0207702676e-15   -2.7851928803e-15    1.3744244653e-15
  34.0000000   -3.6474183961e-15    3.7342047840e-16   -3.8814203694e-15    1.0369425432e-14
  34.1000000   -5.6060453950e-15    2.1357791083e-15   -7.0877434022e-15    1.4078302653e-14
  34.2000000   -1.5332808950e-15    5.5587967151e-15    4.0932710488e-15    1.6401442311e-14
  34.3000000   -1.4419272613e-15   -5.2163826141e-16    1.3376010443e-15    1.0208187242e-14
  34.4000000   -5.3469262409e-17    3.2425220383e-15   -9.9404753118e-15    7.1708997942e-15
  34.5000000    1.7757562448e-15   -1.6037228640e-15   -6.6413894269e-16    5.5254743645e-15
  34.6000000   -2.0229090521e-15    5.5868275077e-16    9.7928517731e-16    6.3543680133e-15
  34.7000000   -2.5786640735e-15    4.4610496344e-15   -9.2808794787e-16   -2.7477510491e-15
  34.8000000   -1.5605613650e-15    4.2348848571e-15    2.7334024790e-15   -4.8037612486e-15
  34.9000000   -3.5870918059e-15    3.5027760940e-15   -1.1759018821e-15   -1.0983550975e-14
  35.0000000   -3.5539442807e-15    6.1829850079e-15    1.0628693115e-15   -2.2078655314e-14
  35.1000000   -4.8247786829e-15    7.4773500866e-15   -1.4343057759e-15   -2.1538030277e-14
  35.2000000   -1.1889491969e-15    5.7943609301e-15   -2.9334169227e-15   -1.5101158231e-14
  35.3000000   -4.1124691077e-15    3.7394737864e-15   -9.5963124963e-15   -1.2371487188e-14
  35.4000000   -5.8612919143e-15    1.0116341063e-15    1.2445881240e-15    1.5102212042e-15
  35.5000000   -1.2346717561e-15    3.9044565369e-15    6.8591284281e-15    1.2691676342e-14
  35.6000000   -9.1305126428e-16    5.4081290260e-15    1.3745248113e-16    2.4210529925e-14
  35.7000000   -3.2314795572e-15    5.1661367587e-15    3.8677589870e-15    3.7187604570e-14
  35.8000000   -3.8685981521e-15    3.7876983496e-15    2.7338834549e-15    3.6263012060e-14
  35.9000000   -3.4970629378e-15    5.1978493180e-15    6.1465659309e-15    4.0624980134e-14
  36.0000000   -6.6612266154e-15    5.6810411894e-16    1.7707250582e-14    3.6419541750e-14
  36.1000000   -8.1160618611e-15    3.4118433921e-15    8.3381258632e-15    2.1890765598e-14
  36.2000000   -8.3009912489e-15    2.3659377773e-15    4.1498942922e-15    1.5112861278e-14
  36.3000000   -3.7462239898e-15    3.8487978015e-15   -6.7827827357e-16    3.8642988362e-15
  36.4000000    1.6111562770e-15    2.6317281787e-15    4.0065655871e-15   -1.2825340687e-14
  36.5000000    2.0090606793e-15   -2.3297184264e-15   -2.1526391374e-15   -2.2529314372e-14
  36.6000000   -3.1640447017e-15   -4.5216979076e-15    6.0830335461e-15   -3.6065212104e-14
  36.7000000   -1.6090487240e-15   -4.6542013049e-15   -2.0851281578e-15   -3.9864919313e-14
  36.8000000   -7.1004059725e-15   -2.0261361365e-15   -1.0678287796e-14   -5.1849731896e-14
  36.9000000   -3.9569659599e-15    7.8379294788e-16   -9.0893787481e-15   -5.1915293988e-14
  37.0000000   -6.6982511119e-15    2.9712128755e-15   -8.4811148472e-15   -4.4175623512e-14
  37.1000000   -2.8052558033e-15    5.1257033337e-15   -7.0244210861e-15   -3.6255501675e-14
  37.2000000   -1.5221308201e-15    7.0861430975e-15   -8.4127579766e-15   -2.1697288912e-14
  37.3000000    1.7554716623e-15    4.3053740989e-15   -8.2694380675e-15   -3.4234980335e-15
  37.4000000    3.3252315703e-15   -1.5555042404e-15   -1.1578145396e-14    1.8724141163e-14
  37.5000000    5.3387018209e-15   -1.1905757933e-15   -6.5999650362e-15    4.5333392460e-14
  37.6000000    3.0123346863e-15   -1.6858199945e-15   -3.1013369321e-15    6.8549115149e-14
  37.7000000   -4.3003275821e-15   -4.8570783560e-15    1.2773150451e-15    9.1903169003e-14
  37.8000000   -6.2522575392e-15   -1.5295040294e-15    3.5135098557e-15    9.7436782764e-14
  37.9000000   -2.2869464124e-15   -3.7653903158e-15   -1.2528003163e-15    9.7107431281e-14
  38.0000000   -6.6234187952e-15   -3.8218456998e-16    2.3354611690e-15    7.9283232237e-14
  38.1000000   -2.9460628450e-15    3.2568253375e-15   -7.5039664553e-15    6.0718662985e-14
  38.2000000   -2.4700898299e-15    2.1582636103e-15    1.0087687326e-14    4.0268467015e-14
  38.3000000    2.9642813685e-16    4.9444908312e-15    1.3540648161e-14    1.6364174887e-14
  38.4000000    3.7490448920e-15    7.0514387637e-15    5.9022447552e-15   -2.5717445069e-15
  38.5000000    2.6182364996e-15    7.1348289070e-15    7.8779407380e-15   -1.5136381004e-14
  38.6000000   -3.3437258341e-16    5.2922181968e-15    4.7895040970e-15   -1.5957410730e-14
  38.7000000    4.7761608775e-15    5.6382278392e-15   -6.2126993541e-16   -1.2515261152e-14
  38.8000000    2.9376564222e-15    1.0940558952e-15   -5.0012131997e-15   -8.8637571427e-15
  38.9000000    2.4270006161e-15    4.0263989753e-16    3.1113622715e-15   -1.7213237195e-14
  39.0000000   -1.6891513068e-15   -2.1723530821e-15    8.7522498706e-15   -3.5689635035e-14
  39.1000000    2.6312101927e-15   -2.7421371697e-15    1.2313983565e-14   -6.9559319579e-14
  39.2000000   -2.0579658258e-16   -3.4324340677e-15    6.3889880201e-15   -1.1214504680e-13
  39.3000000   -5.0850308211e-15   -6.1421261169e-15    5.0960995163e-15   -1.5579590152e-13
  39.4000000   -4.4120156537e-15   -7.6265350577e-16   -8.6674376671e-15   -1.9953463952e-13
  39.5000000   -2.9390063623e-15   -7.5239784748e-16   -5.3908177735e-15   -2.2035504177e-13
  39.6000000   -5.3259194189e-15   -5.2314030711e-16    4.7643841634e-16   -2.0569658972e-13
  39.7000000   -3.9979986767e-15    1.4182479948e-15   -7.7358836225e-15   -1.6345988144e-13
  39.8000000   -4.3934009233e-15    2.2490376666e-15   -1.1043981026e-14   -8.7295730462e-14
  39.9000000   -8.5978551863e-15    1.6550368947e-15   -6.2344960919e-15    1.2469608993e-14
  40.0000000   -2.6349676571e-15    4.0766692109e-15   -7.8899542172e-15    1.2189773220e-13
  40.1000000   -1.3166037911e-15    2.7480673788e-15   -3.3544151695e-15    2.2557179644e-13
  40.2000000   -4.7041334256e-15   -8.2992406891e-16   -1.7751384870e-15    3.0459234251e-13
  40.3000000   -3.3832394765e-15   -8.9374803604e-16   -8.9791972190e-16    3.5187670358e-13
  40.4000000   -1.6414736144e-15    3.9888108974e-16   -3.9992363237e-15    3.5660273891e-13
  40.5000000    1.8643993169e-15   -1.5076591538e-15   -5.3796466532e-15    3.2165360485e-13
  40.6000000    5.6503033075e-15    3.4097426408e-15   -1.2512939530e-14    2.6767195755e-13
  40.7000000    3.7058755050e-15    1.0513203737e-15   -2.1689992278e-15    2.0447266519e-13
  40.8000000   -2.1611240069e-15    9.6163026289e-17    3.5325630832e-15    1.5030324618e-13
  40.9000000   -1.0216124468e-15    9.6028830534e-16    8.5129638234e-15    1.0769131682e-13
  41.0000000   -8.0772295065e-16   -1.6221399894e-15    4.8150119998e-15    9.2131832607e-14
  41.1000000   -2.2774601616e-15   -1.9035483411e-15    1.6016988969e-15    1.0267499100e-13
  41.2000000   -4.7817865541e-15   -2.5104170612e-15    5.7891963045e-15    1.1939723990e-13
  41.3000000   -4.9021582913e-15    4.7644545298e-16    2.6801350655e-15    1.3919862974e-13
  41.4000000   -3.6019013106e-15    2.2266256356e-15    2.8865651865e-15    1.4525689227e-13
  41.5000000   -8.8045434462e-15    6.2077187875e-15    4.2918126226e-17    1.1328662237e-13
  41.6000000   -5.9230348472e-15    3.5215511356e-15    4.5364332320e-15    3.6638952034e-14
  41.7000000   -6.4641305522e-15    7.2797015228e-16   -3.3934562814e-15   -8.4551351705e-14
  41.8000000   -2.5436569443e-15    3.6856164390e-16   -3.6060149829e-17   -2.4243867790e-13
  41.9000000   -6.8371505948e-16    2.0734503177e-15   -1.0566686664e-14   -4.1984948843e-13
  42.0000000    1.2924623892e-14    1.7879756474e-15   -1.2325910991e-14   -5.9036031798e-13
  42.1000000    7.6999751975e-15    3.9169118829e-15   -9.1272556910e-15   -7.3452581686e-13
  42.2000000    8.1650422107e-15    2.4170637661e-15   -1.0153296242e-14   -8.2813660316e-13
  42.3000000    4.4444793303e-15    1.8128885252e-15   -9.8717841532e-15   -8.5988875660e-13
  42.4000000    1.8430019592e-15    7.5815944337e-16   -5.6676672484e-15   -8.2244587903e-13
  42.5000000   -1.5179102536e-16    1.1442810588e-15   -4.6530038004e-15   -7.1945923544e-13
  42.6000000   -1.9319364348e-15    4.2767461302e-15   -5.8264849282e-15   -5.6304681973e-13
  42.7000000   -3.0581817035e-15    2.7117675191e-15    1.0597180004e-15   -3.7137196549e-13
  42.8000000   -8.6973882669e-16    2.5830687623e-15    5.9158459470e-15   -1.6414394988e-13
  42.9000000    4.8342021746e-16    1.8171352063e-15    3.1959168304e-16    2.9247317271e-14
  43.0000000    3.1354649076e-15    3.5090744239e-15    3.4542353327e-15    1.9594777216e-13
  43.1000000    6.9745314654e-15    1.4407786327e-15    8.5150757699e-15    3.3206119254e-13
  43.2000000    6.8977600938e-15    5.1361741295e-17    1.0198938758e-14    4.2412741052e-13
  43.3000000    3.0271986770e-15    1.5725855059e-15    1.2411113459e-14    4.7157070476e-13
  43.4000000    6.8889969468e-16   -2.9684556015e-15    1.1989805989e-14    4.8443194634e-13
  43.5000000   -6.6215696947e-15   -9.9279334328e-16    2.8758598642e-15    4.6085760675e-13
  43.6000000    8.0135245923e-16   -1.0772284968e-15   -4.6516598216e-15    4.2731065554e-13
  43.7000000   -3.5169336546e-15   -1.7500485289e-15   -1.6511615199e-14    3.7213287132e-13
  43.8000000    4.1193295704e-16    3.8191722918e-16   -9.5286226037e-15    3.3105158006e-13
  43.9000000   -2.8939443704e-15    9.6056113483e-16   -1.1968255165e-14    2.8888558702e-13
  44.0000000   -3.6100752447e-15    3.4735423156e-16    7.7944403034e-16    2.6103448867e-13
  44.1000000    5.4053254286e-16   -5.5225817478e-16    2.7332877580e-15    2.6181365937e-13
  44.2000000    6.6589613785e-15   -4.3252189706e-15    2.5603941329e-15    2.8154893836e-13
  44.3000000    3.7128471325e-15   -2.5124782599e-15    1.6227184587e-15    3.2286705206e-13
  44.4000000    3.5960580702e-15   -2.3448953768e-15   -1.2444488411e-16    3.8542016688e-13
  44.5000000   -1.8985312133e-15    1.5649775835e-15   -9.3515412806e-16    4.7281852719e-13
  44.6000000   -2.9083285214e-15   -6.6728964560e-16   -5.6095209954e-15    5.4817311663e-13
  44.7000000   -8.3506693283e-16   -1.2601172526e-15    3.0051407456e-16    6.2670487421e-13
  44.8000000    4.8637286211e-16   -7.0230495907e-16   -8.1543748499e-15    6.8135025847e-13
  44.9000000    5.5116299751e-15   -1.7770525637e-15   -3.4453397487e-15    6.8844997258e-13
  45.0000000    3.5170079286e-15    6.3853956248e-16   -4.7218621058e-15    6.2908120659e-13
  45.1000000    1.3949347960e-15   -3.4719188966e-15    2.3032873707e-15    5.0801420767e-13
  45.2000000    2.7606506029e-15   -5.8089994012e-16    1.0784012978e-14    3.2031359840e-13
  45.3000000   -2.1838073882e-15   -1.3015336538e-15    1.0759926920e-14    7.1920918101e-14
  45.4000000    1.4977513278e-15    2.6120272683e-15    9.4498965749e-15   -2.1809126359e-13
  45.5000000    8.1252308523e-16    3.9315670636e-15    9.8917918601e-15   -5.2016857691e-13
  45.6000000    2.4524543227e-15    3.3804948694e-15    5.8868821821e-15   -8.1338868985e-13
  45.7000000    1.5971223495e-15    2.7688406992e-15   -3.9276866653e-15   -1.0598252414e-12
  45.8000000    4.3395713563e-15    3.4360708903e-15   -4.0137913375e-15   -1.2395517977e-12
  45.9000000    3.2032185730e-15    2.2826399959e-16   -1.2197399364e-14   -1.3355776015e-12
  46.0000000    2.1101459470e-15   -1.7351827308e-15   -1.2129210775e-14   -1.3293535024e-12
  46.1000000   -3.1097164738e-15    2.4839725196e-16   -4.7129880662e-15   -1.2260571601e-12
  46.2000000   -1.1940767439e-14    1.0233398910e-15   -6.1862240569e-15   -1.0356243394e-12
  46.3000000   -1.0671365534e-14    6.0692395651e-15    3.0793830451e-15   -7.8087809025e-13
  46.4000000   -1.0185468565e-14    2.9288286371e-15   -2.6076627763e-15   -4.8371393973e-13
  46.5000000   -1.1557581599e-14    1.3381973905e-15   -2.5514601583e-15   -1.6676323998e-13
  46.6000000   -8.2197130942e-15   -8.5130963854e-16   -1.2018104405e-15    1.4185651026e-13
  46.7000000   -7.7175554893e-15    6.9445972221e-16   -2.3328190991e-15    4.1707364700e-13
  46.8000000   -3.2761655124e-15   -5.3994017461e-16   -8.7833471882e-16    6.3097170551e-13
  46.9000000   -4.5338482492e-15    2.8424622300e-15   -3.2327220459e-16    7.7722202801e-13
  47.0000000    3.8965386578e-16    3.3785222247e-15    1.6499340434e-15    8.5124951648e-13
  47.1000000   -6.5364105941e-16    2.8742333572e-15    4.3994407449e-15    8.6615512901e-13
  47.2000000   -1.7861668407e-15    3.3427388990e-15    1.6706018235e-15    8.2174006143e-13
  47.3000000    3.6800319825e-15    4.4930236370e-15    5.2468624028e-16    7.3259635612e-13
  47.4000000    3.6044330239e-15    7.6635359540e-15   -8.7599993906e-15    6.0066859356e-13
  47.5000000   -3.4252952187e-16    3.0764852622e-15    1.0641225216e-15    4.4303797311e-13
  47.6000000   -1.8984837740e-15    7.0997838042e-16    8.3345072413e-15    2.9084101094e-13
  47.7000000   -1.0652974824e-15    9.5212679962e-16    3.9472208102e-15    1.4638633078e-13
  47.8000000   -7.3741343328e-16    3.0622794684e-15    8.4242540774e-15    2.1571882276e-14
  47.9000000    2.4374659035e-15    1.2145000019e-15   -3.4315411945e-15   -7.4211346049e-14
  48.0000000   -3.8168727678e-15    1.1485897878e-15   -3.4102814987e-15   -1.4273931890e-13
  48.1000000    6.0528850596e-16    1.0815737746e-15   -1.6671078290e-15   -1.7516592137e-13
  48.2000000   -1.2871727571e-15    3.1438659891e-16   -4.1762754107e-15   -1.7814621875e-13
  48.3000000    2.6819641507e-16   -6.8710395034e-15   -3.3320231574e-15   -1.5231680984e-13
  48.4000000    4.7055169786e-15   -3.6484336605e-15    1.7001552592e-15   -1.2871329337e-13
  48.5000000    5.2339336448e-15   -7.5190268353e-15   -3.2279805878e-15   -8.0972795236e-14
  48.6000000    1.6527375203e-15   -6.9004028423e-15    5.2080891619e-15   -3.3167853707e-14
  48.7000000    2.1190571564e-15   -3.7399148045e-15    4.8445149986e-15    9.9142807356e-15
  48.8000000   -9.6548116606e-16   -1.5779203970e-15    1.1794228085e-14    4.2209767532e-14
  48.9000000   -5.1960353232e-15    3.1388788930e-15    7.0192048790e-15    6.5790342835e-14
  49.0000000   -2.6671760856e-15    1.8177039020e-15    1.1278992028e-14    7.9987988538e-14
  49.1000000   -2.7470361093e-15    1.3952811252e-15    8.7683606710e-17    7.5397599141e-14
  49.2000000   -4.6471203799e-15    4.2731277120e-15    8.5331599863e-16    4.8144460902e-14
  49.3000000   -3.0251851982e-15    6.2545406515e-15   -5.5638837212e-15    1.4367511724e-14
  49.4000000   -2.7248786259e-15    6.2528191518e-15   -1.2570816797e-14   -3.6854954754e-14
  49.5000000    1.6392173133e-15    7.2662856514e-15   -7.4554039672e-15   -9.0489521566e-14
  49.6000000    7.4720274032e-15    6.5456954862e-15   -2.1858042971e-15   -1.5104828815e-13
  49.7000000    6.9552471550e-15    5.5947159110e-15    1.1569707529e-15   -2.2561883156e-13
  49.8000000    9.3387885423e-15    2.2408331608e-15    3.0687118093e-15   -2.8827137250e-13
  49.9000000    2.7352656603e-16    4.1040871505e-15   -7.3642342907e-16   -3.5248734913e-13
  50.0000000   -1.3829560560e-15    5.3026091280e-15   -7.4568232448e-15   -4.0413073098e-13
  50.1000000   -5.7537074107e-15    4.7976063981e-15   -3.5461322892e-15   -4.4091321114e-13
  50.2000000   -5.2910227671e-15    8.2679222104e-15   -3.9164362671e-15   -4.6241889036e-13
  50.3000000   -5.0436971256e-15    1.0540034870e-14   -5.5827837676e-15   -4.7003340766e-13
  50.4000000   -8.1850158234e-15    8.6638523254e-15   -1.5344739182e-16   -4.5876661140e-13
  50.5000000   -1.9393729410e-15    8.6644522360e-15   -7.4391863127e-15   -4.2982879130e-13
  50.6000000   -1.2143695699e-15    5.1764448198e-15   -7.3884345212e-15   -3.7552602299e-13
  50.7000000   -2.3424658737e-17    3.4687802785e-15   -1.3280884558e-14   -3.2065274994e-13
  50.8000000    5.8248425306e-15    5.5562052042e-15   -6.7035350018e-15   -2.6841597524e-13
  50.9000000    7.7943276901e-15    3.6986002848e-15    3.4050583934e-15   -2.1245578934e-13
  51.0000000    6.9331279467e-15    2.1237122211e-15    1.5265749919e-15   -1.5400663147e-13
  51.1000000    5.9896079289e-15    1.5896551780e-15    4.0699590145e-15   -7.4314509575e-14
  51.2000000    1.6818074051e-15    3.9751199616e-16    1.5812423013e-14    1.3131926414e-14
  51.3000000    4.3578942565e-15   -2.1766523716e-15    1.4309202312e-14    1.0023546336e-13
  51.4000000   -3.3084585629e-15   -3.4127534037e-15    1.6043769574e-14    1.9500801390e-13
  51.5000000   -1.2110195145e-15   -3.7676863959e-15    1.1400207446e-14    3.0570987725e-13
  51.6000000    2.3036625663e-15   -4.9970684774e-15    7.9605516619e-15    4.1520424848e-13
  51.7000000   -3.4550715809e-15   -4.4068246239e-15    2.4122812678e-16    5.1793982483e-13
  51.8000000   -1.8365279360e-15   -1.6394388004e-15   -4.4986938945e-15    6.1803947508e-13
  51.9000000   -6.5901384880e-15    2.2349061654e-16   -4.6745530090e-15    6.7871114988e-13
  52.0000000   -1.2898180570e-14    2.8441970206e-15   -4.6781598193e-15    7.0473511020e-13
  52.1000000   -5.6066755319e-15    7.9097536216e-15    6.5321520696e-16    6.9260757415e-13
  52.2000000   -3.9365492229e-15    1.6352363133e-14   -1.8109681780e-16    6.3235974964e-13
  52.3000000   -6.1948412489e-15    2.2828003669e-14    1.2364012257e-15    5.1988985432e-13
  52.4000000   -3.8244259787e-16    2.6552419528e-14    9.5244469360e-17    3.5881372761e-13
  52.5000000    5.7800386195e-15    2.8446418449e-14   -4.5898284594e-15    1.8111130654e-13
  52.6000000    7.9716388021e-15    2.8366766926e-14   -7.8070975339e-15   -2.8824101990e-15
  52.7000000    5.5855097034e-15    2.4341069448e-14   -4.5276170941e-15   -1.8696400121e-13
  52.8000000    5.4200549887e-15    1.7536605360e-14   -2.7399776721e-15   -3.2975752529e-13
  52.9000000    6.1558111690e-15    1.0014145404e-14    5.1285969762e-15   -4.3019831775e-13
  53.0000000    1.5364372139e-15    2.7222977287e-15    1.3492732323e-16   -4.7823471729e-13
  53.1000000    2.9305586680e-15   -8.2709941911e-15    4.2649552448e-15   -4.7009829088e-13
  53.2000000    1.7361899897e-15   -1.8315339327e-14    1.1011920052e-14   -4.1661582021e-13
  53.3000000    1.4468678838e-16   -2.1814156646e-14    1.4309089112e-14   -3.1146206076e-13
  53.4000000   -1.0894182550e-15   -2.0862437934e-14    4.6695889596e-15   -1.7318644208e-13
  53.5000000    3.1694543677e-15   -1.7605410205e-14   -9.5383257106e-16   -3.2934695435e-15
  53.6000000    2.8785179902e-15   -1.3796341296e-14   -2.1395539066e-15    1.6680365025e-13
  53.7000000    5.9118530052e-15   -1.0326024393e-14   -6.7025063665e-16    3.2464519534e-13
  53.8000000    7.2418033864e-15   -3.6303592259e-15    2.2938569184e-15    4.7062865041e-13
  53.9000000    1.2844085869e-14    2.4585816205e-15    8.7127182704e-15    5.7445354878e-13
  54.0000000    5.6422148361e-15    9.9154139319e-15    1.9341229965e-15    6.2837355056e-13
  54.1000000    1.7697234849e-15    1.6010212846e-14    1.6834074632e-15    6.3079749709e-13
  54.2000000   -2.4614885840e-16    2.5296053017e-14    6.5520866105e-15    5.8984210943e-13
  54.3000000   -1.7264627501e-15    2.5947125477e-14    7.2518537539e-15    4.9940490720e-13
  54.4000000   -1.4457704153e-15    2.1485960187e-14    1.8275050172e-16    3.6331781751e-13
  54.5000000    1.3722938884e-16    1.5615603962e-14    3.5420815596e-16    1.8319839197e-13
  54.6000000   -3.1040586592e-15    4.8080824356e-15   -1.5294892231e-15   -2.3024677202e-14
  54.7000000   -9.2848520845e-15   -6.8559308024e-15   -4.8822193658e-16   -2.5957577009e-13
  54.8000000   -1.7038798444e-15   -1.7233968438e-14    4.3288408856e-15   -4.9378745429e-13
  54.9000000    2.9262709545e-16   -2.6375446358e-14    3.4543340306e-15   -7.0010788723e-13
  55.0000000    3.4000667608e-15   -3.4601999827e-14    1.8779688962e-15   -8.6954133326e-13
  55.1000000    2.4437215862e-15   -3.5900980764e-14   -2.3034443464e-15   -9.8604513191e-13
  55.2000000   -1.0277584396e-15   -2.9708757670e-14   -4.6763098016e-15   -1.0399677219e-12
  55.3000000   -5.1349905938e-15   -1.7827720313e-14   -7.7966354849e-15   -1.0262693369e-12
  55.4000000   -7.0332048624e-15    2.7371253517e-15    3.1405383754e-15   -9.3728154258e-13
  55.5000000   -4.8629890730e-15    1.7695729140e-14    7.4473563043e-15   -7.8240368822e-13
  55.6000000    3.2745066043e-15    3.6863501482e-14    5.4631876299e-15   -5.6848926033e-13
  55.7000000    8.4163509216e-15    5.3751217969e-14   -3.5982776709e-16   -3.0556877299e-13
  55.8000000    9.0984632148e-15    6.4086796754e-14    9.6397146564e-15   -2.5578806661e-14
  55.9000000    1.2768676279e-14    7.2446509321e-14    1.2953109019e-14    2.5143502180e-13
  56.0000000    6.5035271194e-15    7.0620345100e-14    1.2375707546e-14    5.0874337837e-13
  56.1000000    2.6299977327e-15    6.6371523980e-14    5.0041785911e-15    7.2212878082e-13
  56.2000000    4.8752395660e-15    5.0079728321e-14   -7.5685832740e-15    8.6610841320e-13
  56.3000000   -1.4759086934e-15    3.0841380938e-14   -3.6650460999e-15    9.4259343573e-13
  56.4000000    5.1084061715e-16    4.2929767979e-15    5.6827828370e-15    9.4706352452e-13
  56.5000000    4.8132737846e-15   -2.3283700734e-14    1.1008427855e-14    8.7284044665e-13
